Female,Senior,None,No,Heterosexual,Asian,"Humanities/arts, Business (BEO or econ)",No,Yes,International,Somewhat disapprove,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of faculty members",Somewhat agree,Strongly agree,Once a year,Once or twice a month,Somewhat agree,Somewhat agree,,"Preparation books, Free resources offered by community or school","Classes, Mutual friends, Parties and other social gatherings",,,,,,
Male,Junior,Just loans,No,Heterosexual,White,"Physical sciences (incl. math, CS), Business (BEO or econ)",No,No,Domestic,Somewhat approve,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of peers",Somewhat agree,Somewhat disagree,Once a week,Once or twice a month,Strongly agree,Strongly agree,Strongly disagree,"Preparation books, Free resources offered by community or school","Mutual friends, Housing arrangements, Parties and other social gatherings",,,,,,
Female,First-year,Grants and loans,No,Heterosexual,White,Humanities/arts,No,No,Domestic,Somewhat approve,Very informed,"Passion for subject, Chances of employment after graduation",Strongly agree,Strongly agree,Once or twice a semester,Once a week,Somewhat agree,Somewhat disagree,Strongly agree,No resources,Other,,,,,,
Male,Senior,None,No,Heterosexual,Asian,"Physical sciences (incl. math, CS)",No,Yes,International,Somewhat approve,Very informed,Chances of employment after graduation,Strongly agree,Somewhat agree,Never,Never,Strongly agree,Strongly agree,Strongly agree,"Preparation books, Free resources offered by community or school","Mutual friends, Parties and other social gatherings",,,,,,
Female,First-year,None,No,Heterosexual,Asian,Social sciences (not incl. BEO or econ),No,No,International,Somewhat disapprove,Somewhat informed,"Passion for subject, Chances of employment after graduation",Somewhat disagree,Somewhat disagree,Once or twice a semester,Once or twice a semester,No opinion,No opinion,Strongly disagree,"Professional testing tutor (paid), Preparation books",I have not hooked up with anyone at Brown,,,,,,
Female,First-year,None,No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat disapprove,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of family",Somewhat agree,Somewhat agree,Once a year,Once or twice a semester,No opinion,Somewhat disagree,Somewhat disagree,"Student testing tutor (paid), Testing classes (paid), Preparation books, Free resources offered by community or school",I have not hooked up with anyone at Brown,,,,,,
Female,First-year,"Grants, covering all costs",No,Heterosexual,White,Life sciences,No,No,Domestic,No opinion,Somewhat informed,Passion for subject,Somewhat disagree,Strongly agree,Never,Once or twice a semester,Somewhat agree,Somewhat agree,Somewhat disagree,"Preparation books, Free resources offered by community or school","Mutual friends, Parties and other social gatherings",,,,,,
Female,Junior,None,No,Heterosexual,White,Business (BEO or econ),No,No,Domestic,No opinion,Somewhat informed,Passion for subject,Somewhat disagree,Strongly disagree,Once or twice a semester,Once or twice a semester,Strongly disagree,Somewhat disagree,No opinion,Preparation books,Parties and other social gatherings,,,,,,
Female,Junior,None,No,Bisexual,"Asian, Hispanic","Business (BEO or econ), Social sciences (not incl. BEO or econ)",No,No,Domestic,Somewhat disapprove,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of faculty members, Influence of peers, Influence of family",Strongly agree,Strongly agree,Once or twice a semester,Once or twice a month,No opinion,Somewhat disagree,No opinion,"Student testing tutor (paid), Preparation books, Free resources offered by community or school","Dating apps or websites, Mutual friends, Parties and other social gatherings, Extracurricular activities",,,,,,
Male,Junior,None,Yes,Heterosexual,White,Life sciences,No,No,Domestic,Strongly approve,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of peers",No opinion,Somewhat agree,Once or twice a month,Once a year,Strongly agree,Strongly agree,Strongly disagree,"Student testing tutor (paid), Testing classes (paid), Preparation books","Mutual friends, Parties and other social gatherings",,,,,,
Female,Junior,Just loans,No,Heterosexual,Asian,"Humanities/arts, Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat disapprove,Somewhat informed,"Chances of employment after graduation, Influence of family",Strongly agree,Strongly agree,Never,Once or twice a semester,Somewhat disagree,Strongly disagree,Somewhat disagree,Preparation books,"Mutual friends, Extracurricular activities",,,,,,
Male,Sophomore,"Grants, covering all costs",No,Heterosexual,Hispanic,Humanities/arts,No,No,Domestic,No opinion,Very informed,"Passion for subject, Influence of faculty members, Influence of peers",Strongly agree,Strongly agree,Once or twice a semester,More than once a week,Somewhat agree,Strongly disagree,,"Professional testing tutor (paid), Student testing tutor (paid), Testing classes (paid), Preparation books","Mutual friends, Parties and other social gatherings, Extracurricular activities",,,,,,
Male,Senior,None,Yes,Heterosexual,White,Life sciences,No,No,Domestic,No opinion,Somewhat informed,Passion for subject,No opinion,Somewhat disagree,Once or twice a semester,Once a year,Somewhat agree,Somewhat agree,Strongly disagree,Free resources offered by community or school,"Classes, Mutual friends, Parties and other social gatherings",,,,,,
Female,Senior,None,No,Heterosexual,White,Life sciences,No,No,Domestic,No opinion,Somewhat informed,"Passion for subject, Chances of employment after graduation",Somewhat disagree,Strongly agree,Once a year,Once or twice a month,Somewhat disagree,Somewhat disagree,Somewhat disagree,"Preparation books, Free resources offered by community or school","Parties and other social gatherings, Extracurricular activities, Other",,,,,,
Female,First-year,Grants and loans,No,Heterosexual,White,Humanities/arts,No,No,Domestic,Somewhat approve,Somewhat informed,Passion for subject,Strongly agree,Strongly agree,Never,Once or twice a month,Somewhat agree,Somewhat disagree,Somewhat disagree,Free resources offered by community or school,Parties and other social gatherings,,,,,,
Female,Junior,None,No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of faculty members, Influence of peers, Influence of family",Somewhat agree,Somewhat agree,Once a year,Once a week,Somewhat agree,Somewhat disagree,Somewhat disagree,Preparation books,"Dating apps or websites, Mutual friends, Parties and other social gatherings",,,,,,
Female,Sophomore,None,No,Heterosexual,White,Humanities/arts,,,,Somewhat approve,Very informed,"Passion for subject, Influence of faculty members",Strongly agree,Somewhat agree,Once or twice a semester,Once or twice a month,Somewhat agree,Strongly agree,Somewhat agree,"Professional testing tutor (paid), Preparation books, Free resources offered by community or school",Mutual friends,,,,,,
Female,Junior,None,No,Bisexual,White,Humanities/arts,Yes,No,Domestic,Somewhat disapprove,Somewhat informed,"Passion for subject, Influence of faculty members",Somewhat agree,Strongly agree,Once or twice a month,Once or twice a semester,Strongly agree,Somewhat agree,Strongly disagree,"Professional testing tutor (paid), Testing classes (paid), Preparation books","Dating apps or websites, Classes, Mutual friends, Parties and other social gatherings",,,,,,
Male,Sophomore,None,No,Heterosexual,Asian,"Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of peers",Somewhat agree,No opinion,Never,Once or twice a semester,Somewhat agree,No opinion,Somewhat disagree,"Student testing tutor (paid), Preparation books","Classes, Housing arrangements, Extracurricular activities",,,,,,
Male,Senior,Grants and loans,No,Heterosexual,"Black, Other",Social sciences (not incl. BEO or econ),No,Yes,Domestic,No opinion,Very uninformed,"Passion for subject, Chances of employment after graduation, Influence of faculty members, Influence of peers, Influence of family",No opinion,Strongly agree,Once a year,Once a year,Somewhat disagree,Somewhat agree,No opinion,"Preparation books, Free resources offered by community or school","Classes, Mutual friends, Housing arrangements",,,,,,
Female,Sophomore,Grants and loans,No,Gay,"White, American Indian/Alaska Native",Humanities/arts,No,No,Domestic,No opinion,Somewhat informed,Passion for subject,Somewhat agree,Strongly agree,Never,Once or twice a semester,Somewhat agree,Somewhat disagree,Strongly disagree,No resources,"Mutual friends, Housing arrangements",,,,,,
Female,Sophomore,"Grants, covering some costs",Yes,Heterosexual,White,Life sciences,No,No,International,Somewhat approve,Very informed,"Passion for subject, Chances of employment after graduation",Strongly agree,Strongly agree,Once or twice a month,Once or twice a month,Somewhat agree,Somewhat disagree,No opinion,Preparation books,"Mutual friends, Parties and other social gatherings",,,,,,
Female,Sophomore,Grants and loans,Yes,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,Very informed,"Passion for subject, Chances of employment after graduation",Strongly agree,Strongly agree,Once or twice a month,Once a week,No opinion,Somewhat disagree,Somewhat agree,"Professional testing tutor (paid), Preparation books","Classes, Mutual friends, Parties and other social gatherings, Extracurricular activities",,,,,,
Male,Sophomore,"Grants, covering some costs",No,Heterosexual,Other,"Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,Very informed,"Passion for subject, Chances of employment after graduation",Strongly disagree,Somewhat disagree,Never,Once or twice a semester,Somewhat agree,Strongly agree,No opinion,Preparation books,I have not hooked up with anyone at Brown,,,,,,
Male,Sophomore,"Grants, covering all costs",No,Heterosexual,"White, Hispanic",Life sciences,No,Yes,Domestic,No opinion,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of faculty members, Influence of peers",Somewhat disagree,Strongly agree,Never,Once a year,Strongly agree,Strongly agree,Strongly agree,Free resources offered by community or school,Parties and other social gatherings,,,,,,
Male,Junior,None,No,Heterosexual,Asian,Humanities/arts,No,No,International,Somewhat approve,Somewhat informed,"Passion for subject, Influence of faculty members",Somewhat agree,No opinion,Once a year,Once a year,Somewhat agree,Somewhat agree,Somewhat disagree,"Testing classes (paid), Preparation books","Classes, Mutual friends",,,,,,
Male,Sophomore,"Grants, covering some costs",No,Heterosexual,White,Social sciences (not incl. BEO or econ),No,No,Domestic,Somewhat disapprove,Somewhat informed,"Passion for subject, Influence of faculty members",Strongly disagree,Somewhat agree,Once or twice a semester,Once or twice a month,Somewhat agree,Strongly agree,Somewhat disagree,Preparation books,"Mutual friends, Housing arrangements, Parties and other social gatherings, Extracurricular activities",,,,,,
Male,Junior,None,No,Heterosexual,Black,"Physical sciences (incl. math, CS)",Yes,No,Domestic,No opinion,Somewhat uninformed,"Passion for subject, Chances of employment after graduation",Somewhat disagree,Strongly agree,Never,Once a year,No opinion,No opinion,No opinion,"Professional testing tutor (paid), Preparation books",Parties and other social gatherings,,,,,,
Female,Senior,Grants and loans,No,Heterosexual,Hispanic,Humanities/arts,No,No,Domestic,Somewhat disapprove,Somewhat informed,Passion for subject,Strongly agree,Strongly disagree,Never,Once or twice a month,Strongly agree,Strongly agree,Strongly disagree,"Preparation books, Free resources offered by community or school","Classes, Mutual friends, Housing arrangements, Parties and other social gatherings, Extracurricular activities",,,,,,
Male,Sophomore,"Grants, covering all costs",No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat approve,Somewhat informed,Passion for subject,Somewhat agree,Somewhat disagree,Once a week,Once a week,Somewhat agree,Strongly agree,Strongly disagree,No resources,I have not hooked up with anyone at Brown,,,,,,
Male,Senior,"Grants, covering some costs",No,Other,Black,Humanities/arts,No,Yes,Domestic,No opinion,Somewhat informed,"Passion for subject, Influence of peers, Influence of family",No opinion,Strongly agree,Never,Once or twice a month,No opinion,Somewhat disagree,No opinion,"Preparation books, Free resources offered by community or school",Extracurricular activities,,,,,,
Male,Senior,Grants and loans,No,Heterosexual,Asian,Life sciences,No,Yes,Domestic,No opinion,Somewhat uninformed,"Passion for subject, Chances of employment after graduation",Somewhat agree,No opinion,Never,Once a year,Somewhat agree,No opinion,Somewhat disagree,"Testing classes (paid), Preparation books",I have not hooked up with anyone at Brown,,,,,,
Female,First-year,None,No,Other,White,Humanities/arts,Yes,No,Domestic,No opinion,Somewhat informed,Passion for subject,Strongly agree,Strongly agree,Once a year,Once or twice a month,Somewhat agree,No opinion,No opinion,Professional testing tutor (paid),"Mutual friends, Other",,,,,,
Male,Senior,None,No,Heterosexual,White,Social sciences (not incl. BEO or econ),No,No,Domestic,Somewhat approve,Somewhat informed,"Passion for subject, Influence of faculty members, Influence of family",Somewhat agree,Somewhat agree,Once a year,Once or twice a month,No opinion,No opinion,Strongly disagree,Preparation books,I have not hooked up with anyone at Brown,,,,,,
Male,Senior,"Grants, covering all costs",No,Other,"Asian, Native Hawaiian/Pacific Islander",Life sciences,Yes,No,Domestic,Somewhat disapprove,Somewhat informed,Passion for subject,Strongly agree,Strongly agree,Never,Once or twice a semester,Somewhat agree,Strongly disagree,Strongly disagree,"Testing classes (paid), Preparation books, Free resources offered by community or school","Dating apps or websites, Classes, Mutual friends",,,,,,
Male,Junior,None,No,Heterosexual,White,"Physical sciences (incl. math, CS)",Yes,No,Domestic,Strongly disapprove,Very informed,Passion for subject,No opinion,Strongly agree,Never,Once or twice a month,Strongly disagree,Strongly disagree,Strongly agree,"Professional testing tutor (paid), Preparation books",Other,,,,,,
Male,Junior,None,No,Gay,"White, Asian","Humanities/arts, Business (BEO or econ)",No,No,Domestic,Somewhat approve,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of family",Strongly agree,Somewhat agree,Never,Once or twice a semester,Somewhat agree,Somewhat agree,Strongly disagree,"Preparation books, Free resources offered by community or school",Mutual friends,,,,,,
Female,First-year,Just loans,No,Heterosexual,"White, Asian","Humanities/arts, Life sciences",No,No,Domestic,Somewhat approve,Somewhat informed,"Passion for subject, Chances of employment after graduation",Strongly agree,Strongly agree,Once or twice a semester,Once or twice a semester,Somewhat agree,Strongly disagree,Strongly disagree,"Preparation books, Free resources offered by community or school","Classes, Mutual friends, Parties and other social gatherings, Extracurricular activities",,,,,,
Male,Junior,None,No,Heterosexual,"Black, Other",Life sciences,No,No,International,No opinion,Somewhat informed,Passion for subject,No opinion,No opinion,Never,Once a year,Strongly agree,Strongly agree,No opinion,No resources,I have not hooked up with anyone at Brown,,,,,,
Female,Senior,None,No,Heterosexual,Asian,"Business (BEO or econ), Social sciences (not incl. BEO or econ)",No,No,International,Strongly approve,Somewhat informed,"Passion for subject, Chances of employment after graduation",Somewhat disagree,No opinion,Never,Once or twice a semester,Strongly agree,Strongly agree,Strongly agree,"Preparation books, Free resources offered by community or school","Classes, Mutual friends, Parties and other social gatherings, Extracurricular activities",,,,,,
Female,Junior,Just loans,No,Bisexual,"White, Asian",Humanities/arts,Yes,No,Domestic,Somewhat approve,Very informed,Passion for subject,No opinion,Somewhat agree,Never,Once or twice a semester,Somewhat agree,Somewhat disagree,No opinion,"Student testing tutor (paid), Testing classes (paid), Preparation books, Free resources offered by community or school","Parties and other social gatherings, Extracurricular activities",,,,,,
Female,Junior,None,No,Heterosexual,White,Humanities/arts,No,Yes,Domestic,Somewhat disapprove,Somewhat uninformed,"Passion for subject, Influence of faculty members, Influence of family",No opinion,Strongly agree,Once or twice a semester,Once a year,Somewhat agree,Somewhat agree,Strongly disagree,Professional testing tutor (paid),"Classes, Mutual friends, Housing arrangements, Parties and other social gatherings",,,,,,
Male,Sophomore,None,No,Heterosexual,White,Humanities/arts,Yes,No,Domestic,Somewhat disapprove,Very informed,Passion for subject,No opinion,Somewhat agree,Once or twice a semester,Once or twice a semester,No opinion,Somewhat disagree,Somewhat disagree,"Professional testing tutor (paid), Student testing tutor (paid), Testing classes (paid), Preparation books","Classes, Mutual friends, Housing arrangements, Parties and other social gatherings, Extracurricular activities",,,,,,
Female,Senior,None,No,Heterosexual,White,Social sciences (not incl. BEO or econ),Yes,No,,Somewhat approve,Somewhat informed,"Passion for subject, Influence of faculty members, Influence of peers, Influence of family",Strongly agree,Strongly agree,Once or twice a semester,Once a week,Somewhat agree,Strongly agree,Strongly disagree,"Professional testing tutor (paid), Preparation books","Classes, Mutual friends, Parties and other social gatherings",,,,,,
Male,First-year,"Grants, covering some costs",No,Heterosexual,"Hispanic, American Indian/Alaska Native",Business (BEO or econ),No,No,International,Somewhat approve,Very uninformed,Passion for subject,Somewhat agree,No opinion,Never,Once a week,Somewhat agree,Somewhat disagree,Strongly disagree,No resources,"Mutual friends, Parties and other social gatherings",,,,,,
Female,Sophomore,None,No,Gay,"Asian, Native Hawaiian/Pacific Islander",Life sciences,No,No,Domestic,No opinion,Somewhat informed,Passion for subject,No opinion,Strongly agree,Never,Once or twice a month,Somewhat agree,Somewhat disagree,Somewhat disagree,Free resources offered by community or school,"Mutual friends, Housing arrangements, Extracurricular activities",,,,,,
Female,Senior,None,Yes,Other,White,"Humanities/arts, Social sciences (not incl. BEO or econ)",Yes,No,Domestic,No opinion,Very informed,Passion for subject,Strongly agree,Strongly agree,More than once a week,Once or twice a month,Strongly agree,Somewhat agree,Strongly disagree,Preparation books,Dating apps or websites,,,,,,
Female,Sophomore,"Grants, covering some costs",No,Gay,White,"Physical sciences (incl. math, CS)",No,Yes,Domestic,Somewhat disapprove,Very informed,"Passion for subject, Chances of employment after graduation",Strongly agree,Strongly agree,Once a year,Once or twice a month,Strongly agree,Strongly agree,Strongly disagree,Preparation books,"Mutual friends, Housing arrangements, Parties and other social gatherings",,,,,,
Other,Senior,None,No,Other,Black,Humanities/arts,No,No,Domestic,Strongly disapprove,Very informed,"Passion for subject, Chances of employment after graduation, Influence of faculty members, Influence of peers",Strongly agree,Strongly agree,Once or twice a month,More than once a week,Strongly disagree,Strongly disagree,Strongly agree,Free resources offered by community or school,"Classes, Mutual friends, Housing arrangements, Parties and other social gatherings, Extracurricular activities",,,,,,
Female,First-year,"Grants, covering some costs",No,Heterosexual,"White, Hispanic",Life sciences,No,No,Domestic,Strongly approve,Somewhat informed,Passion for subject,Somewhat agree,Strongly agree,Once or twice a semester,Once or twice a month,Somewhat agree,Strongly agree,No opinion,Free resources offered by community or school,"Classes, Extracurricular activities",,,,,,
Male,First-year,Grants and loans,No,Gay,White,Social sciences (not incl. BEO or econ),No,Yes,Domestic,Somewhat disapprove,Somewhat informed,Chances of employment after graduation,Strongly agree,Strongly agree,Never,Once or twice a month,Strongly disagree,Strongly disagree,Somewhat agree,Free resources offered by community or school,"Dating apps or websites, Mutual friends, Parties and other social gatherings",,,,,,
Male,Junior,None,Yes,Heterosexual,Asian,"Physical sciences (incl. math, CS)",No,No,International,Somewhat disapprove,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of peers",Somewhat agree,Somewhat agree,Once a year,Once or twice a semester,Somewhat agree,No opinion,Somewhat disagree,"Preparation books, Free resources offered by community or school",Parties and other social gatherings,,,,,,
Female,Sophomore,None,No,Heterosexual,Asian,"Life sciences, Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,Somewhat informed,Passion for subject,No opinion,Strongly agree,Once a year,Once or twice a semester,No opinion,No opinion,No opinion,"Testing classes (paid), Preparation books",I have not hooked up with anyone at Brown,,,,,,
Female,First-year,Grants and loans,No,Heterosexual,Asian,Life sciences,No,Yes,Domestic,Somewhat disapprove,Very informed,"Passion for subject, Chances of employment after graduation, Influence of family",No opinion,Strongly agree,Once or twice a semester,Once or twice a month,Somewhat disagree,Somewhat disagree,No opinion,No resources,"Classes, Mutual friends",,,,,,
Female,Junior,Just loans,No,Heterosexual,White,Humanities/arts,,No,Domestic,No opinion,Somewhat informed,Passion for subject,Somewhat agree,Strongly agree,Never,Once or twice a month,Somewhat agree,Somewhat disagree,Somewhat disagree,Free resources offered by community or school,Parties and other social gatherings,,,,,,
Female,First-year,None,No,Heterosexual,Asian,"Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,Somewhat informed,"Passion for subject, Influence of family",No opinion,Strongly agree,Never,Once or twice a month,Somewhat disagree,No opinion,Strongly agree,"Preparation books, Free resources offered by community or school",I have not hooked up with anyone at Brown,,,,,,
Female,Senior,"Grants, covering some costs",No,Heterosexual,"White, Hispanic",Social sciences (not incl. BEO or econ),No,No,Domestic,Somewhat approve,Very informed,Passion for subject,Strongly agree,Strongly agree,Never,Once or twice a semester,Somewhat agree,No opinion,No opinion,Testing classes (paid),"Classes, Mutual friends, Extracurricular activities",,,,,,
Female,First-year,None,Yes,Heterosexual,White,Life sciences,No,No,International,No opinion,Somewhat informed,Passion for subject,No opinion,Somewhat agree,Once or twice a month,Once or twice a semester,Strongly agree,Somewhat agree,No opinion,"Professional testing tutor (paid), Preparation books","Classes, Mutual friends, Parties and other social gatherings, Other",,,,,,
Female,Junior,Grants and loans,Yes,Heterosexual,White,,No,No,Domestic,Somewhat approve,Very informed,Passion for subject,Somewhat disagree,Somewhat agree,Once or twice a semester,Once or twice a month,Strongly agree,Somewhat agree,Somewhat disagree,"Preparation books, Free resources offered by community or school","Classes, Mutual friends, Parties and other social gatherings",,,,,,
Male,First-year,None,No,Heterosexual,"White, Asian",Life sciences,No,No,Domestic,No opinion,Somewhat informed,"Passion for subject, Chances of employment after graduation",Somewhat agree,Somewhat agree,Once or twice a semester,Once or twice a semester,Somewhat agree,Somewhat agree,Somewhat agree,"Professional testing tutor (paid), Preparation books","Classes, Mutual friends, Housing arrangements, Parties and other social gatherings",,,,,,
Female,First-year,None,Yes,Heterosexual,White,Business (BEO or econ),No,No,Domestic,Strongly disapprove,Somewhat uninformed,"Passion for subject, Chances of employment after graduation",Strongly disagree,Strongly disagree,More than once a week,Once or twice a semester,Strongly agree,Strongly agree,No opinion,No resources,"Classes, Parties and other social gatherings, Extracurricular activities",,,,,,
Female,Sophomore,None,No,Bisexual,Asian,Humanities/arts,Yes,No,Domestic,Somewhat disapprove,Very informed,"Passion for subject, Chances of employment after graduation, Influence of peers, Influence of family",No opinion,Strongly agree,Never,More than once a week,Somewhat agree,Strongly disagree,No opinion,"Professional testing tutor (paid), Student testing tutor (paid), Preparation books","Dating apps or websites, Classes, Mutual friends, Parties and other social gatherings, Extracurricular activities",,,,,,
Female,Senior,None,No,Heterosexual,White,Business (BEO or econ),No,No,Domestic,Somewhat approve,Somewhat informed,"Passion for subject, Influence of faculty members, Influence of peers",Somewhat agree,Somewhat agree,Once or twice a month,Once or twice a semester,Somewhat agree,No opinion,No opinion,"Testing classes (paid), Preparation books","Mutual friends, Housing arrangements, Parties and other social gatherings, Extracurricular activities",,,,,,
Female,Sophomore,None,No,Heterosexual,White,Business (BEO or econ),No,No,International,No opinion,Somewhat informed,"Passion for subject, Chances of employment after graduation",Strongly agree,Somewhat agree,Once a year,Once or twice a month,Strongly agree,Somewhat disagree,Strongly disagree,Preparation books,"Mutual friends, Parties and other social gatherings",,,,,,
Male,First-year,Grants and loans,No,Heterosexual,Other,"Physical sciences (incl. math, CS), Social sciences (not incl. BEO or econ)",No,Yes,International,Strongly approve,Somewhat informed,Chances of employment after graduation,Strongly disagree,Somewhat agree,Never,Once a year,Strongly agree,Strongly agree,No opinion,Preparation books,"Dating apps or websites, Parties and other social gatherings",,,,,,
Female,Sophomore,"Grants, covering all costs",No,Heterosexual,White,"Business (BEO or econ), Social sciences (not incl. BEO or econ)",No,Yes,Domestic,Somewhat disapprove,Very informed,"Passion for subject, Chances of employment after graduation",Somewhat agree,Strongly agree,Once a year,Once or twice a month,Strongly agree,Somewhat disagree,No opinion,No resources,I have not hooked up with anyone at Brown,,,,,,
Female,Junior,None,No,Heterosexual,Asian,Social sciences (not incl. BEO or econ),No,No,International,No opinion,Somewhat uninformed,Passion for subject,Somewhat disagree,Somewhat disagree,Never,Once or twice a semester,Somewhat agree,Somewhat agree,Somewhat agree,"Professional testing tutor (paid), Testing classes (paid), Preparation books",I have not hooked up with anyone at Brown,,,,,,
Male,Sophomore,None,No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,Somewhat informed,Passion for subject,Somewhat agree,Somewhat agree,Once or twice a month,Once or twice a month,Somewhat agree,No opinion,Strongly disagree,Preparation books,"Parties and other social gatherings, Extracurricular activities",,,,,,
Male,Senior,"Grants, covering some costs",No,Heterosexual,Hispanic,Life sciences,No,Yes,Domestic,No opinion,Somewhat informed,Passion for subject,Strongly agree,Somewhat agree,Once or twice a semester,Once or twice a semester,Strongly agree,Strongly agree,Somewhat agree,Preparation books,I have not hooked up with anyone at Brown,,,,,,
Male,Sophomore,None,No,Heterosexual,Asian,"Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,Very uninformed,"Passion for subject, Chances of employment after graduation, Influence of peers, Influence of family",Strongly disagree,Strongly disagree,Never,Never,Somewhat disagree,Somewhat agree,Strongly disagree,"Professional testing tutor (paid), Testing classes (paid), Preparation books, Free resources offered by community or school",I have not hooked up with anyone at Brown,,,,,,
Male,First-year,None,No,Other,"White, Black",Humanities/arts,No,No,Domestic,Strongly disapprove,Very informed,"Passion for subject, Chances of employment after graduation, Influence of family",Strongly agree,Strongly agree,Never,Once a week,Strongly disagree,Strongly disagree,No opinion,"Testing classes (paid), Preparation books, Free resources offered by community or school","Classes, Mutual friends",,,,,,
Male,First-year,None,No,Heterosexual,White,"Life sciences, Social sciences (not incl. BEO or econ)",Yes,No,Domestic,Somewhat approve,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of peers",No opinion,,Once or twice a month,Once or twice a month,Somewhat disagree,Somewhat disagree,Somewhat disagree,No resources,"Classes, Mutual friends, Housing arrangements, Parties and other social gatherings, Extracurricular activities",,,,,,
Female,First-year,"Grants, covering some costs",No,Heterosexual,Asian,"Physical sciences (incl. math, CS)",No,No,International,Somewhat approve,Somewhat informed,Chances of employment after graduation,Somewhat disagree,Strongly agree,Never,Once or twice a month,Somewhat agree,Strongly agree,No opinion,"Professional testing tutor (paid), Testing classes (paid), Preparation books",Parties and other social gatherings,,,,,,
Female,Junior,"Grants, covering some costs",No,Heterosexual,Black,Social sciences (not incl. BEO or econ),No,No,Domestic,Somewhat approve,Somewhat informed,Passion for subject,Somewhat agree,Strongly agree,Once or twice a semester,Once or twice a semester,Somewhat agree,No opinion,No opinion,"Preparation books, Free resources offered by community or school",I have not hooked up with anyone at Brown,,,,,,
Female,Sophomore,None,No,Heterosexual,White,Humanities/arts,Yes,No,Domestic,Somewhat approve,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of faculty members, Influence of peers, Influence of family",No opinion,Strongly agree,Never,More than once a week,Somewhat agree,Somewhat disagree,Strongly disagree,"Professional testing tutor (paid), Preparation books","Parties and other social gatherings, Extracurricular activities",,,,,,
Female,First-year,None,No,Heterosexual,Asian,"Humanities/arts, Business (BEO or econ)",No,No,International,No opinion,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of family",No opinion,No opinion,Once or twice a month,Once or twice a semester,Strongly agree,No opinion,Somewhat agree,Preparation books,Parties and other social gatherings,,,,,,
Male,Junior,None,No,Heterosexual,White,"Life sciences, Physical sciences (incl. math, CS)",Yes,No,Domestic,No opinion,Somewhat uninformed,Passion for subject,Somewhat disagree,Somewhat agree,Once a week,Once or twice a month,Strongly agree,No opinion,Strongly disagree,Free resources offered by community or school,Housing arrangements,,,,,,
Male,Sophomore,"Grants, covering some costs",No,Bisexual,Hispanic,Humanities/arts,No,Yes,International,Somewhat approve,Very informed,Passion for subject,Somewhat agree,Strongly agree,Once a year,Once or twice a month,Somewhat agree,No opinion,No opinion,No resources,Other,,,,,,
Female,Junior,"Grants, covering all costs",No,Heterosexual,Asian,"Humanities/arts, Physical sciences (incl. math, CS)",No,Yes,International,No opinion,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of family",Somewhat agree,Strongly agree,Never,Once a week,Somewhat agree,No opinion,No opinion,"Student testing tutor (paid), Preparation books, Free resources offered by community or school","Dating apps or websites, Mutual friends, Housing arrangements, Parties and other social gatherings, Extracurricular activities",,,,,,
Female,First-year,Grants and loans,No,Heterosexual,Asian,Life sciences,No,Yes,Domestic,No opinion,Somewhat informed,"Passion for subject, Chances of employment after graduation",Somewhat disagree,Somewhat agree,Once or twice a month,Once or twice a month,No opinion,Somewhat disagree,No opinion,"Preparation books, Free resources offered by community or school",I have not hooked up with anyone at Brown,,,,,,
Female,Sophomore,None,No,Heterosexual,Asian,Humanities/arts,No,No,International,Somewhat approve,Very informed,Passion for subject,No opinion,Strongly agree,Never,Once or twice a semester,Somewhat agree,Somewhat agree,Somewhat disagree,Testing classes (paid),Mutual friends,,,,,,
Female,Sophomore,None,No,Heterosexual,White,Humanities/arts,No,No,Domestic,Somewhat approve,Very informed,"Passion for subject, Influence of faculty members",Somewhat agree,Strongly agree,Once a year,Once a week,Somewhat agree,Somewhat agree,Strongly disagree,Preparation books,"Mutual friends, Housing arrangements, Extracurricular activities",,,,,,
